origin,year,month,day,dep_time,temp,dewp,humid,wind_speed,visib
LGA,2013,5,9,2100,64.94,55.04,70.28,0.0,10.0
LGA,2013,5,9,2200,68.0,53.06,58.8,6.90468,10.0
LGA,2013,5,9,2300,66.92,50.0,54.51,6.90468,10.0
LGA,2013,5,10,0,66.02,53.06,62.96,5.7539,10.0
LGA,2013,5,10,100,64.94,53.96,67.57,4.60312,10.0
LGA,2013,5,10,200,64.94,53.06,65.37,4.60312,10.0
LGA,2013,5,10,300,64.04,53.06,67.46,3.45234,10.0
LGA,2013,5,10,400,62.06,53.06,72.33,4.60312,9.0
LGA,2013,5,10,500,62.06,53.06,72.33,3.45234,9.0
LGA,2013,5,10,600,62.06,53.06,72.33,0.0,10.0
LGA,2013,5,10,700,62.96,53.06,70.07,4.60312,10.0
LGA,2013,5,10,800,60.98,53.06,75.14,0.0,10.0
LGA,2013,5,10,900,60.98,53.06,75.14,3.45234,10.0
LGA,2013,5,10,1000,62.06,53.06,72.33,0.0,10.0
LGA,2013,5,10,1100,64.04,53.96,69.72,4.60312,10.0
LGA,2013,5,10,1200,64.94,53.96,67.57,6.90468,10.0
LGA,2013,5,10,1300,69.08,53.96,58.56,4.60312,10.0
LGA,2013,5,10,1400,73.04,53.06,49.52,0.0,10.0
LGA,2013,5,10,1500,73.94,51.08,44.66,3.45234,10.0
LGA,2013,5,10,1600,75.92,50.0,40.16,3.45234,10.0
LGA,2013,5,10,1700,78.08,51.08,38.91,5.7539,10.0
LGA,2013,5,10,1800,80.06,51.98,37.69,11.5078,10.0
LGA,2013,5,10,1900,78.8,53.6,41.69,14.96014,10.0
LGA,2013,5,10,2000,73.04,53.06,49.52,18.41248,10.0
LGA,2013,5,10,2100,69.98,53.96,56.78,12.65858,10.0
LGA,2013,5,10,2200,66.92,53.96,63.08,17.2617,10.0
LGA,2013,5,10,2300,66.02,53.96,65.07,12.65858,10.0
LGA,2013,5,11,0,64.94,53.96,67.57,8.05546,10.0
LGA,2013,5,11,100,64.04,55.04,72.53,8.05546,10.0
LGA,2013,5,11,200,64.04,55.04,72.53,4.60312,10.0
LGA,2013,5,11,300,64.04,55.04,72.53,4.60312,10.0
LGA,2013,5,11,400,66.02,55.04,67.69,5.7539,10.0
LGA,2013,5,11,500,68.0,55.4,64.04,9.20624,10.0
LGA,2013,5,11,600,64.94,60.98,87.0,6.90468,6.0
LGA,2013,5,11,700,64.94,60.98,87.0,9.20624,7.0
LGA,2013,5,11,800,64.04,60.08,86.95,6.90468,10.0
LGA,2013,5,11,900,62.96,60.08,90.31,5.7539,10.0
LGA,2013,5,11,1000,62.96,59.0,86.9,8.05546,10.0
LGA,2013,5,11,1100,62.96,59.0,86.9,11.5078,10.0
LGA,2013,5,11,1200,64.04,60.08,86.95,9.20624,5.0
LGA,2013,5,11,1300,64.94,60.98,87.0,13.80936,10.0
LGA,2013,5,11,1400,64.4,60.8,88.09,12.65858,9.0
LGA,2013,5,11,1500,64.4,60.8,88.09,12.65858,7.0
LGA,2013,5,11,1600,64.4,59.0,82.62,13.80936,7.0
LGA,2013,5,11,1700,66.02,59.0,78.08,10.35702,9.0
LGA,2013,5,11,1800,66.92,59.0,75.69,10.35702,9.0
LGA,2013,5,11,1900,66.92,59.0,75.69,10.35702,8.0
LGA,2013,5,11,2000,64.4,57.2,77.45,5.7539,4.0
LGA,2013,5,11,2100,64.4,60.8,88.09,9.20624,8.0
LGA,2013,5,11,2200,64.4,59.0,82.62,6.90468,7.0
LGA,2013,5,11,2300,64.4,59.0,82.62,11.5078,9.0
LGA,2013,5,12,0,64.04,59.0,83.66,8.05546,10.0
LGA,2013,5,12,100,62.06,57.92,86.29,8.05546,8.0
LGA,2013,5,12,200,62.96,59.0,86.9,4.60312,7.0
LGA,2013,5,12,300,64.04,60.08,86.95,6.90468,9.0
LGA,2013,5,12,400,66.02,57.02,72.72,10.35702,10.0
LGA,2013,5,12,500,66.02,51.98,60.51,11.5078,10.0
LGA,2013,5,12,600,64.04,53.06,67.46,12.65858,10.0
LGA,2013,5,12,700,62.96,51.98,67.34,9.20624,10.0
LGA,2013,5,12,800,62.96,48.92,60.11,6.90468,10.0
LGA,2013,5,12,900,62.06,46.94,57.6,12.65858,10.0
LGA,2013,5,12,1000,60.08,46.94,61.79,3.45234,8.0
LGA,2013,5,12,1100,59.0,44.96,59.58,12.65858,10.0
LGA,2013,5,12,1200,60.08,44.06,55.39,13.80936,10.0
LGA,2013,5,12,1300,62.96,42.98,48.0,8.05546,10.0
LGA,2013,5,12,1400,66.02,41.0,39.96,11.5078,10.0
LGA,2013,5,12,1500,68.0,39.92,35.79,18.41248,10.0
LGA,2013,5,12,1600,69.08,39.02,33.3,17.2617,10.0
LGA,2013,5,12,1700,68.0,37.04,31.97,11.5078,10.0
LGA,2013,5,12,1800,66.92,28.04,23.11,21.86482,10.0
LGA,2013,5,12,1900,66.92,26.06,21.3,20.71404,10.0
LGA,2013,5,12,2000,66.02,21.02,17.79,18.41248,10.0
LGA,2013,5,12,2100,64.94,24.08,21.01,23.0156,10.0
LGA,2013,5,12,2200,62.96,21.92,20.56,24.16638,10.0
LGA,2013,5,12,2300,60.98,19.94,20.27,21.86482,10.0
LGA,2013,5,13,0,59.0,23.0,24.76,16.11092,10.0
LGA,2013,5,13,100,57.92,24.98,27.96,19.56326,10.0
LGA,2013,5,13,200,55.04,24.98,31.03,16.11092,10.0
LGA,2013,5,13,300,53.96,26.06,33.76,16.11092,10.0
LGA,2013,5,13,400,53.06,26.96,36.22,13.80936,10.0
LGA,2013,5,13,500,51.98,26.06,36.31,16.11092,10.0
LGA,2013,5,13,600,51.08,24.98,35.89,12.65858,10.0
LGA,2013,5,13,700,50.0,26.96,40.55,10.35702,10.0
LGA,2013,5,13,800,48.92,26.06,40.68,10.35702,10.0
LGA,2013,5,13,900,48.92,26.96,42.22,11.5078,10.0
LGA,2013,5,13,1000,48.92,26.96,42.22,10.35702,10.0
LGA,2013,5,13,1100,48.92,28.04,44.14,12.65858,10.0
LGA,2013,5,13,1200,51.08,28.04,40.73,10.35702,10.0
LGA,2013,5,13,1300,51.98,26.96,37.68,11.5078,10.0
LGA,2013,5,13,1400,51.98,24.08,33.44,17.2617,10.0
LGA,2013,5,13,1500,53.06,23.0,30.71,19.56326,10.0
LGA,2013,5,13,1600,53.96,23.0,29.72,20.71404,10.0
LGA,2013,5,13,1700,55.04,21.02,26.28,12.65858,10.0
LGA,2013,5,13,1800,55.04,19.94,25.1,16.11092,10.0
LGA,2013,5,13,1900,55.04,21.92,27.3,17.2617,10.0
LGA,2013,5,13,2000,55.94,21.92,26.42,17.2617,10.0
LGA,2013,5,13,2100,55.04,23.0,28.57,11.5078,10.0
LGA,2013,5,13,2200,53.96,24.08,31.09,13.80936,10.0
LGA,2013,5,13,2300,53.06,28.04,37.86,18.41248,10.0
LGA,2013,5,14,0,51.08,28.94,42.26,13.80936,10.0
LGA,2013,5,14,100,51.08,28.94,42.26,12.65858,10.0
LGA,2013,5,14,200,50.0,30.92,47.68,13.80936,10.0
LGA,2013,5,14,300,48.92,33.08,54.15,16.11092,10.0
LGA,2013,5,14,400,48.02,33.08,56.01,13.80936,10.0
LGA,2013,5,14,500,46.94,32.0,55.85,13.80936,10.0
LGA,2013,5,14,600,46.94,33.08,58.33,11.5078,10.0
LGA,2013,5,14,700,46.04,33.08,60.35,9.20624,10.0
LGA,2013,5,14,800,46.04,33.08,60.35,14.96014,10.0
LGA,2013,5,14,900,44.96,32.0,60.2,13.80936,10.0
LGA,2013,5,14,1000,46.04,30.92,55.32,17.2617,10.0
LGA,2013,5,14,1100,46.94,32.0,55.85,10.35702,10.0
LGA,2013,5,14,1200,50.0,30.02,45.97,12.65858,10.0
LGA,2013,5,14,1300,51.98,28.04,39.4,9.20624,10.0
LGA,2013,5,14,1400,53.06,26.06,34.89,10.35702,10.0
LGA,2013,5,14,1500,55.04,21.92,27.3,13.80936,10.0
LGA,2013,5,14,1600,55.94,23.0,27.65,9.20624,10.0
LGA,2013,5,14,1700,57.92,21.92,24.6,11.5078,10.0
LGA,2013,5,14,1800,57.92,19.94,22.61,10.35702,10.0
LGA,2013,5,14,1900,60.08,15.08,16.98,9.20624,10.0
LGA,2013,5,14,2000,60.08,19.94,20.93,12.65858,10.0
LGA,2013,5,14,2100,62.06,14.0,15.09,10.35702,10.0
LGA,2013,5,14,2200,60.98,17.96,18.63,9.20624,10.0
LGA,2013,5,14,2300,60.08,15.98,17.65,9.20624,10.0
LGA,2013,5,15,0,59.0,17.06,19.23,5.7539,10.0
LGA,2013,5,15,100,59.0,17.96,19.99,0.0,10.0
LGA,2013,5,15,200,55.94,35.96,46.91,8.05546,10.0
LGA,2013,5,15,300,55.04,35.96,48.47,8.05546,10.0
LGA,2013,5,15,400,55.04,33.08,43.21,6.90468,10.0
LGA,2013,5,15,500,55.04,28.04,35.22,5.7539,10.0
LGA,2013,5,15,600,53.96,28.94,38.01,5.7539,10.0
LGA,2013,5,15,700,53.96,30.02,39.72,6.90468,10.0
LGA,2013,5,15,800,53.96,37.04,52.61,8.05546,10.0
LGA,2013,5,15,900,55.04,39.02,54.67,5.7539,10.0
LGA,2013,5,15,1000,55.04,41.0,59.04,6.90468,10.0
LGA,2013,5,15,1100,55.94,42.08,59.58,8.05546,10.0
LGA,2013,5,15,1200,59.0,39.92,49.08,10.35702,10.0
LGA,2013,5,15,1300,60.98,39.02,44.16,17.2617,10.0
LGA,2013,5,15,1400,60.98,39.02,44.16,18.41248,10.0
LGA,2013,5,15,1500,60.08,41.0,49.25,12.65858,10.0
LGA,2013,5,15,1600,60.98,51.08,69.86,18.41248,10.0
LGA,2013,5,15,1700,62.06,50.0,64.59,17.2617,10.0
LGA,2013,5,15,1800,60.98,51.08,69.86,14.96014,10.0
LGA,2013,5,15,1900,62.96,50.0,62.58,14.96014,10.0
LGA,2013,5,15,2000,66.02,51.98,60.51,12.65858,10.0
LGA,2013,5,15,2100,66.92,51.08,56.73,11.5078,10.0
LGA,2013,5,15,2200,64.94,53.06,65.37,8.05546,10.0
LGA,2013,5,15,2300,66.92,53.06,61.03,5.7539,10.0
LGA,2013,5,16,0,66.92,53.96,63.08,5.7539,10.0
LGA,2013,5,16,100,66.92,53.96,63.08,4.60312,10.0
LGA,2013,5,16,200,69.08,57.02,65.44,5.7539,10.0
LGA,2013,5,16,300,69.08,55.94,62.93,8.05546,10.0
LGA,2013,5,16,400,69.98,55.94,61.02,6.90468,10.0
LGA,2013,5,16,500,66.92,55.94,67.79,4.60312,10.0
LGA,2013,5,16,600,64.94,55.94,72.62,6.90468,10.0
LGA,2013,5,16,700,64.94,55.04,70.28,5.7539,10.0
LGA,2013,5,16,800,62.96,51.98,67.34,6.90468,10.0
LGA,2013,5,16,900,64.04,50.0,60.25,4.60312,10.0
LGA,2013,5,16,1000,64.04,48.92,57.87,3.45234,10.0
LGA,2013,5,16,1100,66.02,46.94,50.14,4.60312,10.0
LGA,2013,5,16,1200,64.94,46.94,52.06,6.90468,10.0
LGA,2013,5,16,1300,68.0,42.08,38.91,6.90468,10.0
LGA,2013,5,16,1400,71.06,42.08,35.04,0.0,10.0
LGA,2013,5,16,1500,73.94,44.06,34.3,8.05546,10.0
LGA,2013,5,16,1600,75.02,42.98,31.74,9.20624,10.0
LGA,2013,5,16,1700,77.0,44.06,30.97,9.20624,10.0
LGA,2013,5,16,1800,78.08,42.98,28.68,11.5078,10.0
LGA,2013,5,16,1900,77.0,46.04,33.39,16.11092,10.0
LGA,2013,5,16,2000,77.0,48.92,37.21,12.65858,10.0
LGA,2013,5,16,2100,75.92,46.94,35.81,14.96014,10.0
LGA,2013,5,16,2200,73.94,42.08,31.79,12.65858,10.0
LGA,2013,5,16,2300,71.06,44.96,39.13,9.20624,10.0
LGA,2013,5,17,0,71.06,48.02,43.92,9.20624,10.0
LGA,2013,5,17,100,71.06,48.92,45.43,0.0,10.0
LGA,2013,5,17,200,68.0,51.08,54.66,0.0,10.0
LGA,2013,5,17,300,68.0,44.96,43.44,8.05546,10.0
LGA,2013,5,17,400,69.98,39.92,33.44,9.20624,10.0
LGA,2013,5,17,500,68.0,39.02,34.55,8.05546,10.0
LGA,2013,5,17,600,66.02,35.06,31.66,13.80936,10.0
LGA,2013,5,17,700,64.04,37.04,36.68,16.11092,10.0
LGA,2013,5,17,800,62.06,41.0,45.91,13.80936,10.0
LGA,2013,5,17,900,60.98,39.02,44.16,9.20624,10.0
LGA,2013,5,17,1000,60.98,39.92,45.74,5.7539,10.0
LGA,2013,5,17,1100,60.98,42.08,49.73,8.05546,10.0
LGA,2013,5,17,1200,62.06,41.0,45.91,6.90468,10.0
LGA,2013,5,17,1300,62.06,39.02,42.51,11.5078,10.0
LGA,2013,5,17,1400,62.96,39.02,41.18,10.35702,10.0
LGA,2013,5,17,1500,64.94,39.92,39.79,8.05546,10.0
LGA,2013,5,17,1600,66.02,37.94,35.47,12.65858,10.0
LGA,2013,5,17,1700,68.0,39.02,34.55,9.20624,10.0
LGA,2013,5,17,1800,69.08,37.04,30.81,11.5078,10.0
LGA,2013,5,17,1900,71.06,35.96,27.59,4.60312,10.0
LGA,2013,5,17,2000,71.96,35.96,26.76,0.0,10.0
LGA,2013,5,17,2100,71.96,37.04,27.93,4.60312,10.0
LGA,2013,5,17,2200,73.04,37.94,27.9,9.20624,10.0
LGA,2013,5,17,2300,71.06,37.04,28.79,6.90468,10.0
LGA,2013,5,18,0,68.0,39.92,35.79,12.65858,10.0
LGA,2013,5,18,100,66.92,39.02,35.87,4.60312,10.0
LGA,2013,5,18,200,66.02,37.94,35.47,4.60312,10.0
LGA,2013,5,18,300,66.02,37.04,34.24,0.0,10.0
LGA,2013,5,18,400,62.96,41.0,44.47,0.0,10.0
LGA,2013,5,18,500,60.08,46.04,59.72,0.0,10.0
LGA,2013,5,18,600,60.98,44.96,55.52,0.0,10.0
LGA,2013,5,18,700,57.92,51.08,77.92,5.7539,10.0
LGA,2013,5,18,800,57.02,46.94,68.95,6.90468,10.0
LGA,2013,5,18,900,55.94,48.02,74.67,0.0,10.0
LGA,2013,5,18,1000,55.94,50.0,80.4,5.7539,10.0
LGA,2013,5,18,1100,55.94,50.0,80.4,6.90468,10.0
LGA,2013,5,18,1200,57.92,50.0,74.86,6.90468,10.0
LGA,2013,5,18,1300,60.98,50.0,67.11,4.60312,10.0
LGA,2013,5,18,1400,64.94,44.96,48.3,9.20624,10.0
LGA,2013,5,18,1500,64.94,44.96,48.3,5.7539,10.0
LGA,2013,5,18,1600,64.94,44.96,48.3,9.20624,10.0
LGA,2013,5,18,1700,64.94,46.94,52.06,9.20624,10.0
LGA,2013,5,18,1800,62.06,50.0,64.59,9.20624,10.0
LGA,2013,5,18,1900,62.06,53.06,72.33,8.05546,10.0
LGA,2013,5,18,2000,62.96,51.08,65.14,11.5078,10.0
LGA,2013,5,18,2100,60.98,51.08,69.86,10.35702,10.0
LGA,2013,5,18,2200,60.98,51.08,69.86,8.05546,10.0
LGA,2013,5,18,2300,60.98,51.08,69.86,8.05546,10.0
LGA,2013,5,19,0,60.98,50.0,67.11,11.5078,10.0
LGA,2013,5,19,100,60.08,48.92,66.56,11.5078,10.0
LGA,2013,5,19,200,60.08,46.94,61.79,6.90468,10.0
LGA,2013,5,19,300,60.08,44.96,57.33,11.5078,10.0
LGA,2013,5,19,400,59.0,46.94,64.22,6.90468,10.0
LGA,2013,5,19,500,57.92,48.92,71.9,8.05546,10.0
LGA,2013,5,19,600,59.0,48.2,67.33,8.05546,10.0
LGA,2013,5,19,700,57.2,51.8,82.12,13.80936,10.0
LGA,2013,5,19,800,55.4,53.6,93.65,10.35702,10.0
LGA,2013,5,19,900,57.02,51.98,83.21,12.65858,6.0
LGA,2013,5,19,1000,57.02,51.98,83.21,8.05546,7.0
LGA,2013,5,19,1100,57.2,53.6,87.74,5.7539,4.0
LGA,2013,5,19,1200,57.2,53.6,87.74,10.35702,2.5
LGA,2013,5,19,1300,57.2,53.6,87.74,5.7539,4.0
LGA,2013,5,19,1400,57.2,55.4,93.69,10.35702,2.0
LGA,2013,5,19,1500,57.92,55.04,90.11,10.35702,2.0
LGA,2013,5,19,1600,57.92,55.04,90.11,12.65858,2.0
LGA,2013,5,19,1700,59.0,55.04,86.69,10.35702,2.0
LGA,2013,5,19,1800,57.2,55.4,93.69,11.5078,1.5
LGA,2013,5,19,1900,59.0,55.04,86.69,8.05546,1.5
LGA,2013,5,19,2000,59.0,55.4,87.83,9.20624,1.5
LGA,2013,5,19,2100,59.0,55.4,87.83,10.35702,1.5
LGA,2013,5,19,2200,59.0,55.94,89.57,8.05546,1.5
LGA,2013,5,19,2300,57.92,55.94,93.1,8.05546,1.5
LGA,2013,5,20,0,57.2,55.4,93.69,5.7539,1.5
LGA,2013,5,20,100,57.92,55.94,93.1,4.60312,1.5
LGA,2013,5,20,200,57.2,55.4,93.69,6.90468,1.0
LGA,2013,5,20,300,57.2,55.4,93.69,4.60312,0.25
LGA,2013,5,20,400,57.2,55.4,93.69,4.60312,0.12
LGA,2013,5,20,500,57.92,55.94,93.1,0.0,0.12
LGA,2013,5,20,600,57.92,57.02,96.81,0.0,0.12
LGA,2013,5,20,700,57.92,57.02,96.81,0.0,0.12
LGA,2013,5,20,800,57.92,57.02,96.81,3.45234,0.12
LGA,2013,5,20,900,57.2,57.2,100.0,3.45234,0.25
LGA,2013,5,20,1000,57.2,55.4,93.69,4.60312,0.25
LGA,2013,5,20,1100,59.0,57.92,96.2,0.0,0.25
LGA,2013,5,20,1200,59.0,57.2,93.74,0.0,0.25
LGA,2013,5,20,1300,62.6,60.8,93.83,0.0,2.0
LGA,2013,5,20,1400,68.0,60.8,77.75,0.0,6.0
LGA,2013,5,20,1500,73.04,62.06,68.47,4.60312,9.0
LGA,2013,5,20,1600,75.02,62.06,64.07,8.05546,10.0
LGA,2013,5,20,1700,75.2,62.6,64.91,10.35702,10.0
LGA,2013,5,20,1800,77.0,62.6,61.13,11.5078,10.0
LGA,2013,5,20,1900,78.08,62.06,57.87,9.20624,10.0
LGA,2013,5,20,2000,77.0,62.96,61.91,11.5078,10.0
LGA,2013,5,20,2100,78.08,62.96,59.74,10.35702,10.0
LGA,2013,5,20,2200,75.02,62.96,66.13,9.20624,10.0
LGA,2013,5,20,2300,73.94,62.96,68.57,5.7539,10.0
LGA,2013,5,21,0,71.96,60.98,68.35,8.05546,10.0
LGA,2013,5,21,100,69.08,60.98,75.4,8.05546,10.0
LGA,2013,5,21,200,71.06,62.06,73.22,6.90468,10.0
LGA,2013,5,21,300,69.98,64.04,81.44,6.90468,9.0
LGA,2013,5,21,400,69.98,64.04,81.44,5.7539,9.0
LGA,2013,5,21,500,68.0,64.4,88.26,0.0,8.0
LGA,2013,5,21,600,69.08,62.96,80.86,0.0,8.0
LGA,2013,5,21,700,69.08,64.04,83.98,0.0,8.0
LGA,2013,5,21,800,68.0,62.96,83.91,4.60312,7.0
LGA,2013,5,21,900,68.0,64.04,87.16,5.7539,5.0
LGA,2013,5,21,1000,68.0,64.04,87.16,5.7539,5.0
LGA,2013,5,21,1100,71.96,64.94,78.57,6.90468,5.0
LGA,2013,5,21,1200,73.94,64.94,73.49,9.20624,6.0
LGA,2013,5,21,1300,77.0,66.02,68.9,4.60312,7.0
LGA,2013,5,21,1400,80.06,64.94,59.99,9.20624,10.0
LGA,2013,5,21,1500,82.04,64.94,56.24,10.35702,10.0
LGA,2013,5,21,1600,82.94,64.04,52.93,10.35702,10.0
LGA,2013,5,21,1700,84.92,64.04,49.66,9.20624,10.0
LGA,2013,5,21,1800,84.2,66.2,54.8,14.96014,10.0
LGA,2013,5,21,1900,84.02,66.02,54.77,18.41248,10.0
LGA,2013,5,21,2000,84.02,64.94,52.75,14.96014,10.0
LGA,2013,5,21,2100,84.92,64.94,51.25,13.80936,10.0
LGA,2013,5,21,2200,84.92,64.04,49.66,14.96014,10.0
LGA,2013,5,21,2300,82.94,64.94,54.63,10.35702,10.0
LGA,2013,5,22,0,78.08,62.96,59.74,8.05546,10.0
LGA,2013,5,22,100,77.0,62.96,61.91,6.90468,10.0
LGA,2013,5,22,200,75.92,64.04,66.65,6.90468,10.0
LGA,2013,5,22,300,73.94,62.96,68.57,9.20624,10.0
LGA,2013,5,22,400,73.04,64.04,73.41,4.60312,10.0
LGA,2013,5,22,500,75.02,64.94,70.88,6.90468,10.0
LGA,2013,5,22,600,73.04,64.94,75.75,6.90468,10.0
LGA,2013,5,22,700,60.98,57.92,89.65,10.35702,6.0
LGA,2013,5,22,800,60.8,57.2,87.92,12.65858,5.0
LGA,2013,5,22,900,59.0,55.94,89.57,19.56326,1.5
LGA,2013,5,22,1000,57.92,55.04,90.11,12.65858,2.0
LGA,2013,5,22,1100,57.2,55.4,93.69,9.20624,1.5
LGA,2013,5,22,1200,57.2,55.4,93.69,5.7539,0.75
LGA,2013,5,22,1300,60.8,55.4,82.37,5.7539,2.5
LGA,2013,5,22,1400,62.6,57.2,82.5,5.7539,2.5
LGA,2013,5,22,1500,62.6,57.2,82.5,5.7539,3.0
LGA,2013,5,22,1600,68.0,59.0,72.92,6.90468,6.0
LGA,2013,5,22,1700,69.8,59.0,68.55,8.05546,7.0
LGA,2013,5,22,1800,75.02,62.06,64.07,3.45234,7.0
LGA,2013,5,22,1900,75.92,66.02,71.42,6.90468,5.0
LGA,2013,5,22,2000,75.2,66.2,73.61,10.35702,5.0
LGA,2013,5,22,2100,78.08,66.92,68.59,6.90468,8.0
LGA,2013,5,22,2200,75.02,64.04,68.69,8.05546,7.0
LGA,2013,5,22,2300,71.96,62.96,73.3,9.20624,6.0
LGA,2013,5,23,0,69.98,62.96,78.41,3.45234,9.0
LGA,2013,5,23,100,71.06,62.96,75.57,4.60312,9.0
LGA,2013,5,23,200,71.96,64.04,76.13,5.7539,9.0
LGA,2013,5,23,300,69.98,62.96,78.41,8.05546,9.0
LGA,2013,5,23,400,69.98,62.96,78.41,8.05546,10.0
LGA,2013,5,23,500,68.0,62.96,83.91,10.35702,10.0
LGA,2013,5,23,600,66.02,60.98,83.79,6.90468,10.0
LGA,2013,5,23,700,66.02,62.06,87.05,3.45234,10.0
LGA,2013,5,23,800,66.02,62.06,87.05,6.90468,10.0
LGA,2013,5,23,900,66.02,62.06,87.05,4.60312,8.0
LGA,2013,5,23,1000,68.0,62.96,83.91,6.90468,8.0
LGA,2013,5,23,1100,69.8,64.4,82.98,8.05546,10.0
LGA,2013,5,23,1200,69.08,64.94,86.66,8.05546,9.0
LGA,2013,5,23,1300,73.4,64.4,73.44,8.05546,9.0
LGA,2013,5,23,1400,78.98,64.94,62.16,11.5078,10.0
LGA,2013,5,23,1500,77.0,64.04,64.3,14.96014,10.0
LGA,2013,5,23,1600,77.0,64.04,64.3,16.11092,10.0
LGA,2013,5,23,1700,78.98,62.96,57.99,16.11092,10.0
LGA,2013,5,23,1800,71.96,64.94,78.57,17.2617,10.0
LGA,2013,5,23,1900,69.8,64.4,82.98,18.41248,5.0
LGA,2013,5,23,2000,68.0,62.6,82.86,11.5078,5.0
LGA,2013,5,23,2100,66.92,64.04,90.46,10.35702,7.0
LGA,2013,5,23,2200,68.0,62.6,82.86,8.05546,10.0
LGA,2013,5,23,2300,66.2,62.6,88.18,13.80936,7.0
LGA,2013,5,24,0,64.94,62.06,90.39,10.35702,10.0
LGA,2013,5,24,100,64.04,60.98,89.78,10.35702,10.0
LGA,2013,5,24,200,64.4,60.8,88.09,10.35702,10.0
LGA,2013,5,24,300,64.4,60.8,88.09,13.80936,10.0
LGA,2013,5,24,400,64.4,60.8,88.09,12.65858,10.0
LGA,2013,5,24,500,64.04,60.98,89.78,6.90468,7.0
LGA,2013,5,24,600,64.4,60.8,88.09,0.0,8.0
LGA,2013,5,24,700,64.04,60.98,89.78,3.45234,10.0
LGA,2013,5,24,800,64.4,60.8,88.09,4.60312,9.0
LGA,2013,5,24,900,64.94,60.98,87.0,6.90468,10.0
LGA,2013,5,24,1000,64.94,60.98,87.0,3.45234,7.0
LGA,2013,5,24,1100,64.94,60.08,84.26,4.60312,10.0
LGA,2013,5,24,1200,64.4,60.8,88.09,3.45234,10.0
LGA,2013,5,24,1300,66.92,59.0,75.69,8.05546,10.0
LGA,2013,5,24,1400,60.8,53.6,77.14,14.96014,10.0
LGA,2013,5,24,1500,57.92,48.92,71.9,14.96014,10.0
LGA,2013,5,24,1600,55.94,46.94,71.7,16.11092,10.0
LGA,2013,5,24,1700,53.06,46.04,76.98,19.56326,10.0
LGA,2013,5,24,1800,51.98,46.94,82.87,16.11092,9.0
LGA,2013,5,24,1900,51.8,46.4,81.74,19.56326,6.0
LGA,2013,5,24,2000,53.06,46.94,79.64,16.11092,6.0
LGA,2013,5,24,2100,51.08,46.04,82.81,18.41248,10.0
LGA,2013,5,24,2200,50.0,44.06,79.94,18.41248,10.0
LGA,2013,5,24,2300,48.92,42.98,79.86,17.2617,10.0
LGA,2013,5,25,0,48.92,42.08,77.14,21.86482,10.0
LGA,2013,5,25,100,48.92,39.92,70.95,18.41248,10.0
LGA,2013,5,25,200,48.92,41.0,73.99,16.11092,10.0
LGA,2013,5,25,300,48.02,41.0,76.53,16.11092,10.0
LGA,2013,5,25,400,46.4,41.0,81.34,14.96014,9.0
LGA,2013,5,25,500,46.94,42.08,83.09,16.11092,10.0
LGA,2013,5,25,600,46.94,41.0,79.7,16.11092,10.0
LGA,2013,5,25,700,46.4,41.0,81.34,13.80936,10.0
LGA,2013,5,25,800,46.4,41.0,81.34,17.2617,10.0
LGA,2013,5,25,900,46.4,41.0,81.34,18.41248,10.0
LGA,2013,5,25,1000,46.4,41.0,81.34,17.2617,10.0
LGA,2013,5,25,1100,46.4,42.8,87.19,14.96014,8.0
LGA,2013,5,25,1200,48.02,42.08,79.79,16.11092,8.0
LGA,2013,5,25,1300,50.0,42.8,76.18,16.11092,8.0
LGA,2013,5,25,1400,51.98,42.08,68.86,24.16638,10.0
LGA,2013,5,25,1500,51.98,42.98,71.28,23.0156,10.0
LGA,2013,5,25,1600,51.08,42.08,71.19,20.71404,10.0
LGA,2013,5,25,1700,53.06,42.08,66.17,25.31716,10.0
LGA,2013,5,25,1800,53.96,42.08,64.03,23.0156,10.0
LGA,2013,5,25,1900,55.04,39.92,56.62,25.31716,10.0
LGA,2013,5,25,2000,53.96,39.92,58.89,29.92028,10.0
LGA,2013,5,25,2100,53.06,42.08,66.17,18.41248,10.0
LGA,2013,5,25,2200,53.06,39.02,58.77,26.46794,10.0
LGA,2013,5,25,2300,53.06,37.04,54.38,20.71404,10.0
LGA,2013,5,26,0,53.06,37.04,54.38,23.0156,10.0
LGA,2013,5,26,100,53.06,37.04,54.38,23.0156,10.0
LGA,2013,5,26,200,51.08,37.04,58.49,24.16638,10.0
LGA,2013,5,26,300,51.08,37.04,58.49,21.86482,10.0
LGA,2013,5,26,400,50.0,37.04,60.89,21.86482,10.0
LGA,2013,5,26,500,50.0,35.96,58.34,18.41248,10.0
LGA,2013,5,26,600,50.0,37.04,60.89,19.56326,10.0
LGA,2013,5,26,700,50.0,37.04,60.89,19.56326,10.0
LGA,2013,5,26,800,50.0,35.96,58.34,19.56326,10.0
LGA,2013,5,26,900,50.0,35.96,58.34,20.71404,10.0
LGA,2013,5,26,1000,50.0,35.96,58.34,17.2617,10.0
LGA,2013,5,26,1100,51.08,37.04,58.49,17.2617,10.0
LGA,2013,5,26,1200,53.96,35.96,50.42,19.56326,10.0
LGA,2013,5,26,1300,57.02,35.06,43.53,19.56326,10.0
LGA,2013,5,26,1400,59.0,35.96,42.02,20.71404,10.0
LGA,2013,5,26,1500,60.98,35.96,39.15,21.86482,10.0
LGA,2013,5,26,1600,62.96,33.98,33.75,17.2617,10.0
